branch_id,from_bus_id,to_bus_id,r,x,b,rateA,rateB,rateC,ratio,angle,status,angmin,angmax,Pf,Qf,Pt,Qt,mu_Sf,mu_St,mu_angmin,mu_angmax,branch_device_type,interconnect
877,674,673,0.002114,0.085449,0.0,216.58,0,0,1.0,0.0,1,0,0,-18.29,-1.3,18.3,1.56,0,0,0,0,Transformer,Eastern
878,673,675,0.000248,0.001066,0.0,0.0,0,0,0.0,0.0,1,0,0,5.08,1.4,-5.08,-1.4,0,0,0,0,Line,Eastern
879,673,1170,0.001975,0.018775,0.10766,716.65,0,0,0.0,0.0,1,0,0,-127.42,9.58,127.71,-18.61,0,0,0,0,Line,Eastern
880,674,682,0.026053,0.125325,0.01078,151.0,0,0,0.0,0.0,1,0,0,4.24,-0.82,-4.23,-0.34,0,0,0,0,Line,Eastern
881,685,674,0.008438,0.03293,0.00793,128.87,0,0,0.0,0.0,1,0,0,1.64,-1.17,-1.64,0.31,0,0,0,0,Line,Eastern
882,674,688,0.004447,0.022741,0.02167,138.08,0,0,0.0,0.0,1,0,0,1.39,3.93,-1.38,-6.3,0,0,0,0,Line,Eastern
883,677,676,0.002098,0.010296,0.03597,140.97,0,0,0.0,0.0,1,0,0,5.97,-8.1,-5.97,4.19,0,0,0,0,Line,Eastern
884,676,688,0.013237,0.050943,0.01157,144.39,0,0,0.0,0.0,1,0,0,-3.74,-4.4,3.75,3.15,0,0,0,0,Line,Eastern
885,676,691,0.013266,0.058436,0.02739,134.17,0,0,0.0,0.0,1,0,0,6.39,1.36,-6.38,-4.31,0,0,0,0,Line,Eastern
886,676,696,0.016521,0.065236,0.01079,136.15,0,0,0.0,0.0,1,0,0,-2.28,-2.32,2.28,1.15,0,0,0,0,Line,Eastern
887,678,677,0.007703,0.022309,0.00707,159.73,0,0,0.0,0.0,1,0,0,7.94,-13.43,-7.92,12.71,0,0,0,0,Line,Eastern
888,677,682,0.028162,0.117419,0.03427,147.28,0,0,0.0,0.0,1,0,0,3.06,-5.44,-3.05,1.72,0,0,0,0,Line,Eastern
889,694,677,0.008616,0.044175,0.0089,124.9,0,0,0.0,0.0,1,0,0,2.55,-1.48,-2.55,0.52,0,0,0,0,Line,Eastern
890,694,678,0.006463,0.032981,0.0092,132.9,0,0,0.0,0.0,1,0,0,-3.38,6.49,3.38,-7.47,0,0,0,0,Line,Eastern
891,1101,679,0.008936,0.042215,0.00455,125.69,0,0,0.0,0.0,1,0,0,-2.05,-2.41,2.05,1.92,0,0,0,0,Line,Eastern
892,680,681,0.009589,0.039785,0.00575,155.58,0,0,0.0,0.0,1,0,0,5.32,4.71,-5.31,-5.32,0,0,0,0,Line,Eastern
893,680,890,0.007307,0.032992,0.00473,160.34,0,0,0.0,0.0,1,0,0,-7.21,-5.18,7.22,4.68,0,0,0,0,Line,Eastern
894,694,681,0.005691,0.025963,0.0094,125.37,0,0,0.0,0.0,1,0,0,-1.09,-5.72,1.09,4.71,0,0,0,0,Line,Eastern
895,682,683,0.01535,0.062388,0.00748,149.5,0,0,0.0,0.0,1,0,0,4.63,-1.45,-4.63,0.64,0,0,0,0,Line,Eastern
896,684,685,0.000201,0.001183,0.0,0.0,0,0,0.0,0.0,1,0,0,-2.12,-1.35,2.12,1.35,0,0,0,0,Line,Eastern
897,685,693,0.029853,0.126531,0.02754,143.62,0,0,0.0,0.0,1,0,0,-3.76,-0.18,3.77,-2.82,0,0,0,0,Line,Eastern
898,687,686,0.008689,0.045661,0.00503,122.01,0,0,0.0,0.0,1,0,0,-0.73,-0.74,0.73,0.19,0,0,0,0,Line,Eastern
899,1105,687,0.007089,0.022927,0.00475,142.06,0,0,0.0,0.0,1,0,0,3.35,-0.34,-3.35,-0.18,0,0,0,0,Line,Eastern
900,688,689,0.000268,0.001029,0.0,0.0,0,0,0.0,0.0,1,0,0,3.01,0.66,-3.01,-0.66,0,0,0,0,Line,Eastern
901,688,690,0.00549,0.028541,0.00597,149.88,0,0,0.0,0.0,1,0,0,-3.17,0.96,3.17,-1.61,0,0,0,0,Line,Eastern
902,695,690,0.004209,0.020762,0.00704,188.77,0,0,0.0,0.0,1,0,0,10.3,-0.67,-10.3,-0.08,0,0,0,0,Line,Eastern
903,690,696,0.007405,0.022792,0.00708,163.63,0,0,0.0,0.0,1,0,0,5.62,0.95,-5.62,-1.71,0,0,0,0,Line,Eastern
904,691,692,0.000223,0.001105,0.0,0.0,0,0,0.0,0.0,1,0,0,3.45,1.92,-3.45,-1.92,0,0,0,0,Line,Eastern
905,695,693,0.003428,0.018396,0.00855,202.56,0,0,0.0,0.0,1,0,0,-14.64,0.16,14.64,-1.06,0,0,0,0,Line,Eastern
906,698,697,0.00137,0.064175,0.0,111.86,0,0,1.0,0.0,1,0,0,-4.2,2.22,4.2,-2.2,0,0,0,0,Transformer,Eastern
907,697,699,0.000213,0.001037,0.0,0.0,0,0,0.0,0.0,1,0,0,4.15,1.04,-4.15,-1.04,0,0,0,0,Line,Eastern
908,697,709,0.00138,0.016159,0.10224,451.43,0,0,0.0,0.0,1,0,0,8.37,-9.17,-8.37,-2.07,0,0,0,0,Line,Eastern
909,715,697,0.004112,0.030904,0.07998,499.31,0,0,0.0,0.0,1,0,0,2.4,-27.02,-2.38,18.42,0,0,0,0,Line,Eastern
910,730,698,0.022127,0.061199,0.0109,142.0,0,0,0.0,0.0,1,0,0,-4.2,1.03,4.2,-2.22,0,0,0,0,Line,Eastern
911,700,701,0.011008,0.037792,0.0043,115.44,0,0,0.0,0.0,1,0,0,-16.12,19.93,16.19,-20.15,0,0,0,0,Line,Eastern
912,704,700,0.008255,0.03302,0.00852,137.21,0,0,0.0,0.0,1,0,0,-14.29,20.13,14.33,-20.85,0,0,0,0,Line,Eastern
913,701,729,0.004937,0.024039,0.01694,150.86,0,0,0.0,0.0,1,0,0,-18.93,-4.43,18.95,2.73,0,0,0,0,Line,Eastern
914,703,702,0.007466,0.040636,0.00577,188.37,0,0,0.0,0.0,1,0,0,-10.54,8.9,10.55,-9.45,0,0,0,0,Line,Eastern
915,702,704,0.007823,0.037235,0.00499,193.08,0,0,0.0,0.0,1,0,0,-12.35,8.84,12.37,-9.3,0,0,0,0,Line,Eastern
916,727,703,0.007277,0.035784,0.02021,173.11,0,0,0.0,0.0,1,0,0,-8.06,7.87,8.07,-10.02,0,0,0,0,Line,Eastern
917,704,1082,0.003982,0.018791,0.00501,208.3,0,0,0.0,0.0,1,0,0,-0.56,-11.32,0.56,10.8,0,0,0,0,Line,Eastern
918,705,720,0.015777,0.071433,0.01347,141.12,0,0,0.0,0.0,1,0,0,-3.94,1.51,3.94,-2.98,0,0,0,0,Line,Eastern
919,706,707,0.000221,0.001181,0.0,0.0,0,0,0.0,0.0,1,0,0,2.69,0.38,-2.69,-0.38,0,0,0,0,Line,Eastern
920,706,716,0.009677,0.049993,0.01207,146.1,0,0,0.0,0.0,1,0,0,-2.95,0.58,2.95,-1.9,0,0,0,0,Line,Eastern
921,706,720,0.01027,0.048489,0.00983,109.35,0,0,0.0,0.0,1,0,0,0.26,-0.97,-0.26,-0.11,0,0,0,0,Line,Eastern
922,708,713,0.01276,0.059995,0.02442,140.9,0,0,0.0,0.0,1,0,0,1.49,-1.75,-1.49,-0.92,0,0,0,0,Line,Eastern
923,725,708,0.013918,0.070744,0.00973,135.8,0,0,0.0,0.0,1,0,0,-1.76,1.85,1.76,-2.91,0,0,0,0,Line,Eastern
924,708,1075,0.005847,0.022174,0.0059,161.28,0,0,0.0,0.0,1,0,0,-5.55,4.45,5.55,-5.09,0,0,0,0,Line,Eastern
925,710,709,0.000656,0.029818,0.0,116.69,0,0,1.0,0.0,1,0,0,-3.77,-0.7,3.77,0.7,0,0,0,0,Transformer,Eastern
926,709,711,0.000275,0.001065,0.0,0.0,0,0,0.0,0.0,1,0,0,4.6,1.37,-4.6,-1.37,0,0,0,0,Line,Eastern
927,722,710,0.005348,0.030352,0.01586,133.99,0,0,0.0,0.0,1,0,0,-3.36,-2.85,3.36,1.11,0,0,0,0,Line,Eastern
928,710,725,0.043797,0.195636,0.02245,133.35,0,0,0.0,0.0,1,0,0,0.41,-0.41,-0.41,-2.05,0,0,0,0,Line,Eastern
929,712,713,0.000285,0.001038,0.0,0.0,0,0,0.0,0.0,1,0,0,-2.11,-0.5,2.11,0.5,0,0,0,0,Line,Eastern
930,714,713,0.011204,0.057181,0.00948,124.19,0,0,0.0,0.0,1,0,0,0.62,-1.45,-0.62,0.41,0,0,0,0,Line,Eastern
931,1075,714,0.012687,0.056826,0.01226,151.42,0,0,0.0,0.0,1,0,0,3.23,-1.97,-3.23,0.63,0,0,0,0,Line,Eastern
933,715,719,0.000228,0.001031,0.0,0.0,0,0,0.0,0.0,1,0,0,1.97,0.44,-1.97,-0.44,0,0,0,0,Line,Eastern
934,726,715,0.003075,0.028406,0.10937,556.59,0,0,0.0,0.0,1,0,0,12.68,-14.14,-12.67,2.35,0,0,0,0,Line,Eastern
936,720,716,0.00558,0.028351,0.00468,157.51,0,0,0.0,0.0,1,0,0,-5.65,2.68,5.66,-3.18,0,0,0,0,Line,Eastern
937,722,716,0.01229,0.056683,0.01099,142.74,0,0,0.0,0.0,1,0,0,0.38,2.14,-0.38,-3.34,0,0,0,0,Line,Eastern
939,720,721,0.000202,0.001154,0.0,0.0,0,0,0.0,0.0,1,0,0,1.97,0.41,-1.97,-0.41,0,0,0,0,Line,Eastern
940,730,723,0.00836,0.037844,0.00664,133.28,0,0,0.0,0.0,1,0,0,1.44,-2.21,-1.44,1.48,0,0,0,0,Line,Eastern
941,724,725,0.000268,0.001077,0.0,0.0,0,0,0.0,0.0,1,0,0,-2.16,-0.2,2.16,0.2,0,0,0,0,Line,Eastern
942,726,1081,0.002372,0.021476,0.08419,559.39,0,0,0.0,0.0,1,0,0,-14.82,13.89,14.83,-22.86,0,0,0,0,Line,Eastern
943,1075,727,0.005048,0.019601,0.01385,166.16,0,0,0.0,0.0,1,0,0,-6.78,6.81,6.79,-8.3,0,0,0,0,Line,Eastern
944,729,728,0.011,0.042422,0.00855,158.05,0,0,0.0,0.0,1,0,0,-19.92,-2.99,19.96,2.25,0,0,0,0,Line,Eastern
945,728,732,0.021796,0.092968,0.04296,168.9,0,0,0.0,0.0,1,0,0,-22.42,-2.5,22.52,-1.65,0,0,0,0,Line,Eastern
946,731,732,0.000239,0.001117,0.0,0.0,0,0,0.0,0.0,1,0,0,-0.36,-0.07,0.36,0.07,0,0,0,0,Line,Eastern
947,733,734,0.000256,0.001011,0.0,0.0,0,0,0.0,0.0,1,0,0,2.87,0.78,-2.87,-0.78,0,0,0,0,Line,Eastern
948,733,1029,0.00681,0.034027,0.06744,172.54,0,0,0.0,0.0,1,0,0,-23.98,-2.66,24.01,-4.51,0,0,0,0,Line,Eastern
949,1261,733,0.00543,0.030763,0.00427,162.61,0,0,0.0,0.0,1,0,0,-17.08,1.14,17.09,-1.52,0,0,0,0,Line,Eastern
950,735,736,0.000241,0.001099,0.0,0.0,0,0,0.0,0.0,1,0,0,7.4,0.83,-7.4,-0.83,0,0,0,0,Line,Eastern
951,735,748,0.001765,0.009217,0.01094,141.57,0,0,0.0,0.0,1,0,0,-7.26,-0.62,7.26,-0.56,0,0,0,0,Line,Eastern
952,738,737,0.000485,0.024333,0.0,219.19,0,0,1.0,0.0,1,0,0,-20.41,-3.32,20.41,3.41,0,0,0,0,Transformer,Eastern
953,737,739,0.000231,0.001025,0.0,0.0,0,0,0.0,0.0,1,0,0,-20.41,-3.41,20.41,3.42,0,0,0,0,Line,Eastern
954,738,740,0.00834,0.042529,0.00636,156.49,0,0,0.0,0.0,1,0,0,14.95,2.18,-14.93,-2.77,0,0,0,0,Line,Eastern
955,800,739,0.001105,0.008873,0.04708,475.45,0,0,0.0,0.0,1,0,0,-29.37,3.6,29.38,-8.64,0,0,0,0,Line,Eastern
956,999,739,0.001473,0.013486,0.02561,683.85,0,0,0.0,0.0,1,0,0,49.83,-7.69,-49.79,5.22,0,0,0,0,Line,Eastern
957,740,741,0.000274,0.001093,0.0,0.0,0,0,0.0,0.0,1,0,0,4.24,1.09,-4.24,-1.09,0,0,0,0,Line,Eastern
958,816,740,0.003651,0.016713,0.00307,147.12,0,0,0.0,0.0,1,0,0,-10.69,-2.0,10.69,1.68,0,0,0,0,Line,Eastern
959,742,1714,0.005326,0.022945,0.0042,157.95,0,0,0.0,0.0,1,0,0,18.06,-4.6,-18.04,4.22,0,0,0,0,Line,Eastern
960,742,1896,0.000869,0.004288,0.00133,163.66,0,0,0.0,0.0,1,0,0,-22.24,2.58,22.24,-2.7,0,0,0,0,Line,Eastern
961,743,744,0.000265,0.001185,0.0,0.0,0,0,0.0,0.0,1,0,0,6.79,1.52,-6.79,-1.52,0,0,0,0,Line,Eastern
962,743,749,0.003374,0.025601,0.09134,504.55,0,0,0.0,0.0,1,0,0,-61.05,-18.67,61.17,9.75,0,0,0,0,Line,Eastern
963,828,743,0.001141,0.009936,0.02716,566.68,0,0,0.0,0.0,1,0,0,60.96,30.77,-60.91,-33.26,0,0,0,0,Line,Eastern
964,743,1685,0.001156,0.010366,0.0234,606.06,0,0,0.0,0.0,1,0,0,115.17,-24.08,-115.02,22.9,0,0,0,0,Line,Eastern
965,745,1682,0.001168,0.006139,0.00171,173.25,0,0,0.0,0.0,1,0,0,-29.19,6.39,29.2,-6.53,0,0,0,0,Line,Eastern
966,1714,745,0.001313,0.00575,0.00124,135.66,0,0,0.0,0.0,1,0,0,9.13,-5.3,-9.13,5.17,0,0,0,0,Line,Eastern
967,745,1715,0.004157,0.017047,0.01423,174.25,0,0,0.0,0.0,1,0,0,34.14,-13.3,-34.09,11.98,0,0,0,0,Line,Eastern
968,803,746,0.002771,0.011531,0.00093,139.06,0,0,0.0,0.0,1,0,0,2.32,0.71,-2.32,-0.81,0,0,0,0,Line,Eastern
969,746,811,0.004419,0.01974,0.00398,175.33,0,0,0.0,0.0,1,0,0,14.8,-0.78,-14.79,0.39,0,0,0,0,Line,Eastern
970,746,992,0.002658,0.012586,0.00713,193.19,0,0,0.0,0.0,1,0,0,-22.5,-3.72,22.51,3.01,0,0,0,0,Line,Eastern
971,747,748,0.000254,0.001171,0.0,0.0,0,0,0.0,0.0,1,0,0,-10.01,-3.26,10.01,3.26,0,0,0,0,Line,Eastern
972,748,755,0.005493,0.023041,0.00526,130.01,0,0,0.0,0.0,1,0,0,-3.0,0.16,3.0,-0.72,0,0,0,0,Line,Eastern
973,756,748,0.002036,0.010536,0.00235,170.42,0,0,0.0,0.0,1,0,0,12.15,0.4,-12.15,-0.64,0,0,0,0,Line,Eastern
974,748,766,0.007671,0.035156,0.00949,150.87,0,0,0.0,0.0,1,0,0,12.05,-0.79,-12.04,-0.19,0,0,0,0,Line,Eastern
975,748,803,0.011018,0.046978,0.00503,106.41,0,0,0.0,0.0,1,0,0,0.33,0.12,-0.33,-0.66,0,0,0,0,Line,Eastern
976,748,992,0.003223,0.016481,0.0028,157.34,0,0,0.0,0.0,1,0,0,-14.68,-1.21,14.69,0.95,0,0,0,0,Line,Eastern
977,748,1149,0.010688,0.054712,0.00537,102.45,0,0,0.0,0.0,1,0,0,0.18,-0.33,-0.18,-0.25,0,0,0,0,Line,Eastern
978,749,754,0.001235,0.012425,0.02159,474.21,0,0,0.0,0.0,1,0,0,16.13,-12.93,-16.12,10.63,0,0,0,0,Line,Eastern
979,999,749,0.001604,0.014312,0.04256,546.41,0,0,0.0,0.0,1,0,0,48.55,-2.26,-48.51,-2.04,0,0,0,0,Line,Eastern
981,750,754,0.000208,0.001061,0.0,0.0,0,0,0.0,0.0,1,0,0,-23.31,30.51,23.32,-30.5,0,0,0,0,Line,Eastern
983,775,751,0.004305,0.021786,0.00358,192.01,0,0,0.0,0.0,1,0,0,-21.23,0.63,21.24,-0.92,0,0,0,0,Line,Eastern
984,751,808,0.002787,0.014033,0.00144,153.79,0,0,0.0,0.0,1,0,0,-8.19,2.02,8.19,-2.16,0,0,0,0,Line,Eastern
986,772,754,0.001647,0.015494,0.06387,475.75,0,0,0.0,0.0,1,0,0,-30.65,-4.31,30.67,-2.49,0,0,0,0,Line,Eastern
987,754,839,0.003567,0.03392,0.1251,562.77,0,0,0.0,0.0,1,0,0,58.95,-4.3,-58.83,-8.17,0,0,0,0,Line,Eastern
988,758,755,0.003421,0.017561,0.00486,163.99,0,0,0.0,0.0,1,0,0,-8.74,-1.87,8.74,1.36,0,0,0,0,Line,Eastern
989,755,992,0.002126,0.010483,0.00226,180.17,0,0,0.0,0.0,1,0,0,-16.38,-2.39,16.39,2.18,0,0,0,0,Line,Eastern
990,756,757,0.000229,0.001077,0.0,0.0,0,0,0.0,0.0,1,0,0,5.91,0.22,-5.91,-0.22,0,0,0,0,Line,Eastern
991,992,756,0.001743,0.006234,0.00158,182.14,0,0,0.0,0.0,1,0,0,18.06,0.47,-18.05,-0.62,0,0,0,0,Line,Eastern
992,758,809,0.00226,0.010814,0.00151,144.78,0,0,0.0,0.0,1,0,0,4.11,0.32,-4.11,-0.48,0,0,0,0,Line,Eastern
993,759,760,0.00021,0.00109,0.0,0.0,0,0,0.0,0.0,1,0,0,4.76,0.4,-4.76,-0.4,0,0,0,0,Line,Eastern
994,837,759,0.004388,0.027785,0.02424,160.16,0,0,0.0,0.0,1,0,0,13.89,-0.23,-13.89,-2.34,0,0,0,0,Line,Eastern
995,759,1712,0.017494,0.078119,0.01059,151.39,0,0,0.0,0.0,1,0,0,9.12,1.95,-9.11,-3.02,0,0,0,0,Line,Eastern
996,761,1679,0.001612,0.007218,0.00161,147.09,0,0,0.0,0.0,1,0,0,9.36,-5.28,-9.36,5.11,0,0,0,0,Line,Eastern
997,761,1689,0.001383,0.007809,0.00169,155.23,0,0,0.0,0.0,1,0,0,-12.94,4.01,12.94,-4.18,0,0,0,0,Line,Eastern
998,762,763,0.000227,0.001036,0.0,0.0,0,0,0.0,0.0,1,0,0,5.63,0.48,-5.63,-0.48,0,0,0,0,Line,Eastern
999,762,837,0.007407,0.033479,0.00457,151.0,0,0,0.0,0.0,1,0,0,-11.85,1.26,11.86,-1.71,0,0,0,0,Line,Eastern
1000,1647,762,0.004874,0.02114,0.00465,135.83,0,0,0.0,0.0,1,0,0,-6.22,1.25,6.22,-1.75,0,0,0,0,Line,Eastern
1001,764,1147,0.002856,0.01107,0.00417,151.51,0,0,0.0,0.0,1,0,0,-5.21,-12.92,5.22,12.49,0,0,0,0,Line,Eastern
1002,765,789,0.02314,0.116347,0.01188,156.98,0,0,0.0,0.0,1,0,0,6.9,-1.65,-6.89,0.42,0,0,0,0,Line,Eastern
1003,765,816,0.011247,0.065164,0.01546,110.79,0,0,0.0,0.0,1,0,0,-1.0,-0.65,1.0,-1.01,0,0,0,0,Line,Eastern
1004,765,824,0.007095,0.036825,0.00527,124.39,0,0,0.0,0.0,1,0,0,-0.89,0.12,0.89,-0.69,0,0,0,0,Line,Eastern
1005,765,910,0.00615,0.027497,0.00328,162.08,0,0,0.0,0.0,1,0,0,-7.48,1.14,7.48,-1.48,0,0,0,0,Line,Eastern
1006,766,775,0.006201,0.027936,0.00685,150.25,0,0,0.0,0.0,1,0,0,12.6,-2.47,-12.59,1.77,0,0,0,0,Line,Eastern
1007,811,766,0.00248,0.013254,0.0134,156.24,0,0,0.0,0.0,1,0,0,6.8,-2.67,-6.8,1.23,0,0,0,0,Line,Eastern
1008,767,773,0.008619,0.054284,0.01741,126.15,0,0,0.0,0.0,1,0,0,3.91,-3.24,-3.91,1.37,0,0,0,0,Line,Eastern
1009,774,767,0.004283,0.022033,0.00867,142.28,0,0,0.0,0.0,1,0,0,10.15,-1.06,-10.15,0.15,0,0,0,0,Line,Eastern
1011,768,772,0.00025,0.001029,0.0,0.0,0,0,0.0,0.0,1,0,0,-30.65,-4.3,30.65,4.31,0,0,0,0,Line,Eastern
1013,769,778,0.021548,0.104553,0.02374,167.04,0,0,0.0,0.0,1,0,0,24.4,-4.94,-24.28,2.94,0,0,0,0,Line,Eastern
1015,775,773,0.008103,0.03672,0.00561,138.41,0,0,0.0,0.0,1,0,0,0.41,0.96,-0.41,-1.56,0,0,0,0,Line,Eastern
1016,774,805,0.01158,0.054681,0.02163,154.27,0,0,0.0,0.0,1,0,0,-14.47,0.13,14.5,-2.35,0,0,0,0,Line,Eastern
1017,775,776,0.000233,0.001185,0.0,0.0,0,0,0.0,0.0,1,0,0,4.32,0.52,-4.32,-0.52,0,0,0,0,Line,Eastern
1018,775,834,0.014525,0.083551,0.02105,196.95,0,0,0.0,0.0,1,0,0,29.09,-3.88,-28.97,2.27,0,0,0,0,Line,Eastern
1019,777,1646,0.001769,0.008455,0.01234,121.08,0,0,0.0,0.0,1,0,0,-3.68,8.05,3.68,-9.39,0,0,0,0,Line,Eastern
1020,1689,777,0.002767,0.01049,0.0025,169.87,0,0,0.0,0.0,1,0,0,-22.07,1.94,22.08,-2.17,0,0,0,0,Line,Eastern
1021,1908,777,0.000531,0.002817,0.0004,174.97,0,0,0.0,0.0,1,0,0,22.85,6.21,-22.84,-6.23,0,0,0,0,Line,Eastern
1022,778,779,0.000218,0.00111,0.0,0.0,0,0,0.0,0.0,1,0,0,4.44,1.88,-4.44,-1.88,0,0,0,0,Line,Eastern
1023,781,778,0.002074,0.011623,0.00452,159.49,0,0,0.0,0.0,1,0,0,-19.83,4.38,19.84,-4.82,0,0,0,0,Line,Eastern
1024,780,781,0.000249,0.001165,0.0,0.0,0,0,0.0,0.0,1,0,0,-5.47,-2.25,5.47,2.25,0,0,0,0,Line,Eastern
1025,1646,781,0.005041,0.01894,0.00592,147.4,0,0,0.0,0.0,1,0,0,-14.35,6.03,14.36,-6.63,0,0,0,0,Line,Eastern
1026,782,783,0.000297,0.001123,0.0,0.0,0,0,0.0,0.0,1,0,0,-3.48,-2.18,3.48,2.18,0,0,0,0,Line,Eastern
1027,783,1699,0.001545,0.008539,0.00261,171.18,0,0,0.0,0.0,1,0,0,-24.35,-2.1,24.36,1.87,0,0,0,0,Line,Eastern
1028,1700,783,0.005855,0.029315,0.00385,181.05,0,0,0.0,0.0,1,0,0,-34.86,1.6,34.92,-1.68,0,0,0,0,Line,Eastern
1029,1709,783,0.003459,0.013936,0.00205,152.39,0,0,0.0,0.0,1,0,0,14.06,-1.79,-14.05,1.6,0,0,0,0,Line,Eastern
1031,784,788,0.000229,0.001112,0.0,0.0,0,0,0.0,0.0,1,0,0,3.48,1.11,-3.48,-1.11,0,0,0,0,Line,Eastern
1032,815,784,0.001127,0.011125,0.08102,523.45,0,0,0.0,0.0,1,0,0,53.09,-45.91,-53.05,37.64,0,0,0,0,Line,Eastern
1034,785,1699,0.003961,0.023619,0.00606,175.23,0,0,0.0,0.0,1,0,0,29.43,2.55,-29.39,-3.01,0,0,0,0,Line,Eastern
1035,785,1711,0.00266,0.013989,0.00203,163.07,0,0,0.0,0.0,1,0,0,18.71,0.55,-18.7,-0.72,0,0,0,0,Line,Eastern
1037,812,789,0.004763,0.01735,0.00835,127.93,0,0,0.0,0.0,1,0,0,-3.41,0.79,3.41,-1.68,0,0,0,0,Line,Eastern
1038,790,791,0.005042,0.019508,0.00398,136.1,0,0,0.0,0.0,1,0,0,-5.92,0.66,5.92,-1.08,0,0,0,0,Line,Eastern
1039,822,790,0.008597,0.032651,0.00656,126.79,0,0,0.0,0.0,1,0,0,-2.83,3.91,2.84,-4.6,0,0,0,0,Line,Eastern
1040,791,793,0.017323,0.073799,0.00731,141.4,0,0,0.0,0.0,1,0,0,-7.62,0.38,7.63,-1.12,0,0,0,0,Line,Eastern
1041,792,793,0.000297,0.001038,0.0,0.0,0,0,0.0,0.0,1,0,0,-4.86,-0.71,4.86,0.71,0,0,0,0,Line,Eastern
1042,794,1151,0.002016,0.013226,0.00709,171.2,0,0,0.0,0.0,1,0,0,-12.34,-2.67,12.34,1.92,0,0,0,0,Line,Eastern
1043,812,795,0.003207,0.012948,0.00382,134.21,0,0,0.0,0.0,1,0,0,-3.59,-1.51,3.59,1.1,0,0,0,0,Line,Eastern
1044,795,818,0.002479,0.011793,0.01788,147.82,0,0,0.0,0.0,1,0,0,-8.88,-1.62,8.88,-0.3,0,0,0,0,Line,Eastern
1046,796,800,0.000257,0.001138,0.0,0.0,0,0,0.0,0.0,1,0,0,-18.12,-0.16,18.12,0.16,0,0,0,0,Line,Eastern
1047,796,801,0.000283,0.001181,0.0,0.0,0,0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,Line,Eastern
1049,797,806,0.010635,0.039341,0.01586,127.68,0,0,0.0,0.0,1,0,0,2.23,-3.02,-2.22,1.3,0,0,0,0,Line,Eastern
1051,1152,800,0.002884,0.021209,0.03223,610.98,0,0,0.0,0.0,1,0,0,50.53,-12.34,-50.45,9.36,0,0,0,0,Line,Eastern
1052,800,1593,0.006664,0.062839,0.16574,596.9,0,0,0.0,0.0,1,0,0,61.7,-13.12,-61.47,-2.66,0,0,0,0,Line,Eastern
1053,809,802,0.002714,0.011945,0.00967,151.4,0,0,0.0,0.0,1,0,0,-3.89,-0.8,3.89,-0.25,0,0,0,0,Line,Eastern
1054,803,804,0.00028,0.001173,0.0,0.0,0,0,0.0,0.0,1,0,0,4.74,1.67,-4.74,-1.67,0,0,0,0,Line,Eastern
1055,806,807,0.000262,0.001127,0.0,0.0,0,0,0.0,0.0,1,0,0,2.99,0.18,-2.99,-0.18,0,0,0,0,Line,Eastern
1056,808,1149,0.001935,0.011951,0.01027,173.93,0,0,0.0,0.0,1,0,0,-16.24,-0.66,16.24,-0.42,0,0,0,0,Line,Eastern
1057,809,810,0.000295,0.001073,0.0,0.0,0,0,0.0,0.0,1,0,0,7.99,1.28,-7.99,-1.28,0,0,0,0,Line,Eastern
1058,814,813,0.001642,0.061949,0.0,166.7,0,0,1.00625,0.0,1,0,0,-25.51,-3.48,25.52,3.87,0,0,0,0,Transformer,Eastern
1059,813,815,0.000266,0.001197,0.0,0.0,0,0,0.0,0.0,1,0,0,-25.52,-90.22,25.54,90.32,0,0,0,0,Line,Eastern
1060,814,818,0.003686,0.017838,0.00282,166.96,0,0,0.0,0.0,1,0,0,18.5,1.06,-18.49,-1.31,0,0,0,0,Line,Eastern
1061,815,999,0.001909,0.020296,0.06423,520.48,0,0,0.0,0.0,1,0,0,-45.0,-26.38,45.04,19.93,0,0,0,0,Line,Eastern
1062,815,1152,0.003126,0.031556,0.10176,479.34,0,0,0.0,0.0,1,0,0,-33.63,-18.02,33.67,7.41,0,0,0,0,Line,Eastern
1063,816,817,0.000281,0.001144,0.0,0.0,0,0,0.0,0.0,1,0,0,7.0,0.24,-7.0,-0.24,0,0,0,0,Line,Eastern
1064,818,819,0.00027,0.00116,0.0,0.0,0,0,0.0,0.0,1,0,0,9.61,1.6,-9.61,-1.6,0,0,0,0,Line,Eastern
1065,820,821,0.000296,0.00102,0.0,0.0,0,0,0.0,0.0,1,0,0,3.68,1.61,-3.68,-1.61,0,0,0,0,Line,Eastern
1066,820,822,0.006739,0.03489,0.00687,164.38,0,0,0.0,0.0,1,0,0,-21.09,0.98,21.12,-1.58,0,0,0,0,Line,Eastern
1067,820,1709,0.011692,0.050695,0.01794,159.11,0,0,0.0,0.0,1,0,0,17.41,-2.59,-17.38,0.81,0,0,0,0,Line,Eastern
1068,822,823,0.000214,0.001018,0.0,0.0,0,0,0.0,0.0,1,0,0,2.77,0.45,-2.77,-0.45,0,0,0,0,Line,Eastern
1069,824,910,0.011759,0.046257,0.00886,132.68,0,0,0.0,0.0,1,0,0,-3.71,0.07,3.71,-1.02,0,0,0,0,Line,Eastern
1070,825,826,0.000298,0.001168,0.0,0.0,0,0,0.0,0.0,1,0,0,4.17,2.1,-4.17,-2.1,0,0,0,0,Line,Eastern
